binary_id,sid,cwe,class_count,nearest_cwe,nearest_dist,near_same,exact_same_strict,exact_same_loose,exact_same_marker,other_strict,other_loose,has_token,calls,ptr_sig,body_len,insn_count
BIN_2302511,28218,CWE-196,11,CWE-196,1,7,1,1,1,,,False,rand|rand|printintline,intUnsigned:0|intSigned:0,67,23
BIN_2313385,39504,CWE-426,45,CWE-426,1,12,0,0,1,,,True,wcscpy|printline|exit,data:1|myUnion:0|dataBuffer:0|data:1,314,53
BIN_2321425,46026,CWE-617,93,CWE-617,1,7,1,1,1,,,False,rand|rand|rand|rand|rand|rand|rand,data:0,154,46
BIN_2324328,41193,CWE-475,18,CWE-475,2,9,0,0,0,,,False,wcscpy|memcpy|printwline,dataBuffer:0|data:1,338,51
BIN_2329886,46135,CWE-665,52,CWE-665,1,11,3,6,6,,,False,memset|strlen|strncat|printline,data:1|dataBuffer:0|sourceLen:0|source:0,127,28
BIN_2338043,52962,CWE-773,20,CWE-773,3,5,0,0,0,,,True,badsink,data:0,69,18
BIN_2370365,42301,CWE-563,159,CWE-563,1,8,0,0,0,,,False,printhexcharline,data:0,54,18
BIN_2372958,45311,CWE-606,118,CWE-606,2,11,0,0,0,,,False,strlen|memset|strchr|strchr|badsink,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,734,131
BIN_2389925,39635,CWE-427,131,CWE-427,1,11,0,1,2,,,False,globalreturnstrue|strlen|getenv|strncat,data:1|dataBuffer:0|dataLen:0|environment:1,442,69
BIN_2392399,39300,CWE-416,186,CWE-416,1,14,0,0,0,,,True,_znwy|_zdlpvy|printwcharline,,105,30
BIN_2401128,46276,CWE-666,34,CWE-666,1,9,0,0,0,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,758,150
BIN_2406751,39257,CWE-416,186,CWE-416,1,9,0,0,0,,,True,_znwy|_zdlpvy|printlongline,,82,23
BIN_2407650,47193,CWE-681,19,CWE-681,1,20,1,1,1,,,False,fgets|atof|printline|printintline,inputBuffer:0|doubleNumber:0,153,37
BIN_2416020,39043,CWE-416,186,CWE-416,1,12,0,0,0,,,True,globalreturnstrueorfalse|_znay|_zdapv|_znay|globalreturnstrueorfalse|printintline,,259,64
BIN_2416178,36086,CWE-400,193,CWE-400,1,11,0,0,0,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0|countCopy:0|count:0|i:0,164,50
BIN_2419319,35800,CWE-400,193,CWE-400,1,6,0,0,0,,,True,fscanf|printline,,128,34
BIN_2421516,34990,CWE-377,54,CWE-377,1,8,0,0,0,,,False,mktemp|exit|printline|printline,filename:1|tmpl:0|fileDesc:0,158,40
BIN_2435860,46227,CWE-665,52,CWE-665,1,9,1,7,7,,,False,wmemset|wcslen|wcsncat|printwline,data:1|dataBuffer:0|sourceLen:0|source:0,129,28
BIN_2444058,42033,CWE-563,159,CWE-563,1,11,0,0,0,,,True,_zn51cwe563_unused_variable__unused_init_variable_int_43l9badsourceeri,,27,10
BIN_2452001,46993,CWE-680,142,CWE-680,2,12,0,0,0,,,True,_zn56cwe680_integer_overflow_to_buffer_overflow__new_fixed_21l9badsourceei|_znay|printintline|_zdapv,,157,42
BIN_2472193,35990,CWE-400,193,CWE-400,3,7,0,0,0,,,False,memset|atoi|fopen|exit|fwrite|exit|fclose,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0|countCopy:0|count:0|i:0|pFile:1|filename:1,754,147
BIN_2474148,42313,CWE-563,159,CWE-563,1,5,2,2,2,,,False,printhexcharline,data:0,36,14
BIN_2478365,45598,CWE-606,118,CWE-606,1,14,0,2,2,,,False,wcslen|fgetws|wcslen|printline|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|i:0|n:0|intVariable:0,562,111
BIN_2478669,34986,CWE-377,54,CWE-377,1,5,1,2,2,,,False,mktemp|exit|printline|printline,filename:1|tmpl:0|fileDesc:0,143,37
BIN_2487254,46500,CWE-675,31,CWE-675,1,10,0,0,1,,,True,freopen|fclose|fclose,data:1|myUnion:0|data:1,109,28
BIN_2501973,35538,CWE-400,193,CWE-400,1,7,0,1,1,,,False,memset|atoi|fopen|exit|fwrite|exit|fclose,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0|i:0|pFile:1|filename:1,615,120
BIN_2502058,35639,CWE-400,193,CWE-400,1,8,0,1,1,,,False,fgets|atoi|printline|printline,count:0|inputBuffer:0|i:0,181,46
BIN_2520371,35221,CWE-391,25,CWE-391,2,11,0,0,1,,,False,wcstombs|printunsignedline|printline,bytesTranslated:0|charString:0,94,24
BIN_2529269,32112,CWE-364,7,CWE-364,1,9,1,2,2,,,True,signal|free|malloc|exit|signal|free,gStructSigAtomic:1,189,40
BIN_2538293,41485,CWE-476,98,CWE-476,1,13,0,0,0,,,False,printintline,i:0|j:0|data:1,75,23
BIN_2539750,35553,CWE-400,193,CWE-400,1,14,0,1,1,,,False,memset|atoi|fopen|exit|fwrite|exit|fclose,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0|i:0|pFile:1|filename:1,617,122
BIN_2540954,41730,CWE-510,17,CWE-510,1,12,0,1,1,,,False,memset|strcmp|printline,wsaData:0|wsaDataInit:0|service:0|acceptService:0|acceptServiceLen:0|listenSocket:0|acceptSocket:0|hostname:0|servInfo:0,687,143
BIN_2549887,39865,CWE-427,131,CWE-427,1,8,0,1,1,,,False,wcslen|wcsncat,data:1|dataBuffer:0|dataLen:0|environment:1,222,49
BIN_2561363,49299,CWE-761,150,CWE-761,1,6,0,0,0,,,False,malloc|exit|badsource|printline|free,data:1,132,37
BIN_2570234,45838,CWE-617,93,CWE-617,1,11,1,1,1,,,False,fgets|atoi|printline,data:0|inputBuffer:0,151,38
BIN_2570932,18981,CWE-188,21,CWE-188,1,11,0,0,0,,,False,printintline,unionStructLong:0,52,17
BIN_2581906,46381,CWE-672,8,CWE-672,1,12,4,4,4,,,True,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume,,332,86
BIN_2584501,45365,CWE-606,118,CWE-606,1,12,0,0,0,,,False,strlen|fgets|strlen|printline|badsink,data:1|dataBuffer:0|dataLen:0,335,77
BIN_2611178,35753,CWE-400,193,CWE-400,2,11,0,0,0,,,True,fgets|atoi|printline|printline,count:0|myUnion:0|inputBuffer:0|count:0,153,40
BIN_2614146,35355,CWE-398,84,CWE-398,2,15,0,1,1,,,False,globalreturnstrue|rand|printline,x:0,88,29
BIN_2624467,41897,CWE-546,35,CWE-546,1,15,0,0,3,,,False,printline,,39,13
BIN_2626528,35100,CWE-390,34,CWE-390,1,14,1,1,1,,,True,.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|rand|rand|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|printline|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_unwind_resume|__cxa_begin_catch|__cxa_end_catch,,276,81
BIN_2647417,41235,CWE-476,98,CWE-476,1,13,1,1,1,,,False,printhexcharline,data:1,68,21
BIN_2655868,35464,CWE-398,84,CWE-398,1,13,0,1,1,,,False,globalreturnstrue|printline,,39,13
BIN_2659439,49142,CWE-761,150,CWE-761,1,12,1,1,1,,,False,malloc|exit|wcslen|wcsncat|printline|free,data:1|dataLen:0|environment:1,218,59
BIN_2663784,45320,CWE-606,118,CWE-606,3,6,0,0,0,,,False,strlen|memset|strchr|strchr,data:1|funcPtr:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,742,133
BIN_2667894,35072,CWE-377,54,CWE-377,1,12,0,0,0,,,False,exit|printwline|printline|free,j:0|filename:1|fileDesc:0,171,44
BIN_2673825,46340,CWE-666,34,CWE-666,1,15,0,2,2,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,745,148
BIN_2674259,39918,CWE-427,131,CWE-427,1,10,0,1,1,,,False,wcslen|fopen|fgetws|printline|fclose,data:1|dataBuffer:0|dataLen:0|pFile:1,328,72
BIN_2679859,48918,CWE-761,150,CWE-761,1,8,0,0,0,,,True,malloc|exit|strlen|fopen|fgets|printline|fclose|badsink,data:1|dataLen:0|pFile:1,221,59
BIN_2682369,39829,CWE-427,131,CWE-427,1,11,1,1,1,,,False,wcslen|fgetws|wcslen|printline,data:1|dataBuffer:0|dataLen:0,386,87
BIN_2693713,42494,CWE-571,8,CWE-571,1,7,0,0,0,,,False,strcmp|printline,charString:0,67,18
BIN_2694373,47131,CWE-680,142,CWE-680,1,16,1,1,1,,,True,rand|rand|rand|rand|rand|rand|rand|_znay|printintline|_zdapv,,228,67
BIN_2696868,42474,CWE-570,6,CWE-570,1,10,0,0,0,,,False,printline,,40,13
BIN_2710647,46035,CWE-617,93,CWE-617,4,6,0,0,0,,,True,rand|rand|rand|rand|rand|rand|rand,,154,46
BIN_2710881,41799,CWE-511,27,CWE-511,1,14,1,1,1,,,False,,count:0,70,20
BIN_2725947,36171,CWE-400,193,CWE-400,1,9,1,1,1,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0,157,49
BIN_2728071,41184,CWE-475,18,CWE-475,1,12,0,0,0,,,False,memcpy|printline,dataBuffer:0|data:1,234,42
BIN_2738155,35805,CWE-400,193,CWE-400,6,3,0,0,0,,,False,fscanf,count:0|funcPtr:1,83,23
BIN_2763462,41993,CWE-563,159,CWE-563,1,12,3,6,6,,,False,,data:0,23,8
BIN_2767711,48842,CWE-761,150,CWE-761,1,7,2,2,2,,,False,malloc|exit|strlen|getenv|strncat|printline|free,data:1|dataLen:0|environment:1,189,52
BIN_2786027,36115,CWE-400,193,CWE-400,1,7,1,1,1,,,False,rand|rand|rand|rand|rand|rand|rand|fopen|exit|fwrite|exit|fclose,count:0|i:0|pFile:1|filename:1,263,70
BIN_2786065,35088,CWE-377,54,CWE-377,1,9,0,1,1,,,False,exit|printwline|printline,filename:1|fileDesc:0,128,35
BIN_2798054,39482,CWE-426,45,CWE-426,1,9,2,2,2,,,False,wcscpy|printline|exit,data:1|dataBuffer:0,326,49
BIN_2804695,10940,CWE-123,43,CWE-123,2,5,0,0,0,,,True,_zn43cwe123_write_what_where_condition__fgets_43l9badsourceer10_badstruct,,132,32
BIN_2820468,35057,CWE-377,54,CWE-377,1,13,1,1,1,,,False,exit|printwline|printline|free,filename:1|fileDesc:0,144,38
BIN_2831479,35039,CWE-377,54,CWE-377,1,14,0,1,1,,,False,exit|printwline|printline,filename:1|tmpl:0|fileDesc:0,163,40
BIN_2836782,35176,CWE-390,34,CWE-390,1,9,1,1,1,,,False,sqrt|printdoubleline,doubleNumber:0,93,24
BIN_2850049,39533,CWE-427,131,CWE-427,1,12,0,1,1,,,False,strlen|memset|strchr|strchr,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,959,155
BIN_2857873,45788,CWE-617,93,CWE-617,2,15,1,1,1,,,False,memset|atoi,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0,457,93
BIN_2861522,46573,CWE-676,9,CWE-676,1,6,2,2,2,,,True,.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline,,50,15
BIN_2868605,49054,CWE-761,150,CWE-761,2,13,0,0,1,,,False,malloc|exit|wcslen|memset|wcschr|wcschr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|dataCopy:1|data:1,720,145
BIN_2879242,41581,CWE-479,10,CWE-479,1,8,0,0,0,,,False,globalreturnstrue|signal,,44,14
BIN_2897245,35219,CWE-391,25,CWE-391,1,12,0,1,1,,,False,wcstombs|printunsignedline|printline,bytesTranslated:0|charString:0,85,21
BIN_2910543,41868,CWE-546,35,CWE-546,1,15,0,0,1,,,False,globalreturnstrue|printline,,39,13
BIN_2917886,42308,CWE-563,159,CWE-563,1,8,1,1,1,,,False,printhexcharline,data:0,62,20
BIN_2918376,41326,CWE-476,98,CWE-476,1,16,2,2,2,,,False,printlonglongline,data:1,38,12
BIN_2944726,41853,CWE-526,9,CWE-526,1,9,0,0,0,,,False,getenv|printline,,52,16
BIN_2949404,41734,CWE-510,17,CWE-510,3,14,0,0,0,,,False,memset|strcmp|printline,wsaData:0|wsaDataInit:0|service:0|acceptService:0|acceptServiceLen:0|listenSocket:0|acceptSocket:0,623,130
BIN_2956141,41381,CWE-476,98,CWE-476,1,17,1,1,1,,,False,printintline,data:1,38,14
BIN_2969463,45828,CWE-617,93,CWE-617,1,10,0,1,1,,,False,staticreturnstrue|fgets|atoi|printline,data:0|inputBuffer:0,159,40
BIN_2976060,41560,CWE-478,6,CWE-478,1,12,0,1,2,,,False,staticreturnstrue|rand|printline,charString:1|x:0,131,41
BIN_2989198,35469,CWE-398,84,CWE-398,1,12,0,0,0,,,False,printline,,31,11
BIN_2989244,10939,CWE-123,43,CWE-123,2,6,0,0,0,,,False,badsource,data:0|head:0,168,41
BIN_2997265,46181,CWE-665,52,CWE-665,1,8,0,5,5,,,False,wmemset|wcscat|printwline,data:1|dataBuffer:0|source:0,100,22
BIN_2997373,41464,CWE-476,98,CWE-476,1,12,1,1,1,,,False,malloc|printintline|printintline,intPointer:1,104,29
BIN_3016161,46954,CWE-680,142,CWE-680,1,8,0,0,0,,,True,fgets|atoi|printline,,139,37
BIN_3025687,39278,CWE-416,186,CWE-416,2,9,0,0,0,,,True,_znwy|_zdlpvy|printstructline,,112,30
BIN_3033593,41819,CWE-511,27,CWE-511,1,12,0,0,0,,,False,_time64|srand|rand,,64,19
BIN_3036796,41596,CWE-480,9,CWE-480,1,9,0,1,1,,,False,staticreturnstrue,,20,8
BIN_3040065,35016,CWE-377,54,CWE-377,1,12,0,0,0,,,False,tempnam|exit|printline|printline|free,filename:1|fileDesc:0,141,38
BIN_3065313,42029,CWE-563,159,CWE-563,1,13,1,1,1,,,False,,data:0,23,9
BIN_3066914,41019,CWE-464,10,CWE-464,1,8,0,0,0,,,False,badsource|printline,data:0|charArraySink:0,64,20
BIN_3074281,41907,CWE-546,35,CWE-546,1,11,1,1,1,,,False,printline,,44,14
BIN_3092626,42270,CWE-563,159,CWE-563,2,10,3,5,5,,,False,,data:0,7,5
BIN_3093902,39923,CWE-427,131,CWE-427,1,13,0,0,1,,,False,globalreturnstrue|wcslen|fopen|fgetws|printline|fclose,data:1|dataBuffer:0|dataLen:0|pFile:1,327,72
BIN_3115795,35272,CWE-396,25,CWE-396,1,17,3,3,3,,,True,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume|__cxa_end_catch|_unwind_resume,,368,102
BIN_3124360,28227,CWE-196,11,CWE-197,1,5,0,0,0,,,False,rand|rand|printintline,intUnsigned:0|intSigned:0,55,20
BIN_3137572,42053,CWE-563,159,CWE-563,2,8,2,4,4,,,False,,data:0,22,8
BIN_3137965,41965,CWE-563,159,CWE-563,1,10,4,4,4,,,False,,data:0,19,8
BIN_3143774,18984,CWE-188,21,CWE-188,1,10,0,0,0,,,False,printintline,unionStructLong:0,55,18
BIN_3152218,35378,CWE-398,84,CWE-398,1,11,0,0,0,,,False,rand|printline|printline,x:0,97,31
BIN_3152461,52900,CWE-773,20,CWE-773,1,18,2,2,2,,,False,fopen|fopen|fclose,data:1,95,24
BIN_3174285,42223,CWE-563,159,CWE-563,1,12,0,1,1,,,False,globalreturnstrue,data:0,20,8
BIN_3177570,39137,CWE-416,186,CWE-416,2,8,1,1,1,,,True,_znay|_zdapv|printstructline,,143,36
BIN_3180210,41577,CWE-479,10,CWE-479,2,8,0,0,0,,,False,signal,,46,14
BIN_3188888,39252,CWE-416,186,CWE-416,4,10,0,0,0,,,True,_znwy|_zdlpvy|printlongline,,82,23
BIN_3189861,36188,CWE-400,193,CWE-400,1,6,0,0,0,,,True,_zn41cwe400_resource_exhaustion__rand_sleep_43l9badsourceeri|printline,,63,18
BIN_3196769,46856,CWE-680,142,CWE-680,1,9,0,0,0,,,False,badsource|malloc|exit|printintline|free,data:0|i:0|intPointer:1,149,41
BIN_3198988,52936,CWE-773,20,CWE-773,1,10,2,2,2,,,False,,data:0,108,28
BIN_3207593,41726,CWE-510,17,CWE-510,1,10,0,1,1,,,False,globalreturnstrue|memset|strcmp|printline,wsaData:0|wsaDataInit:0|service:0|acceptService:0|acceptServiceLen:0|listenSocket:0|acceptSocket:0|hostname:0|servInfo:0,699,145
BIN_3211215,35261,CWE-396,25,CWE-396,1,13,1,1,1,,,True,_zl17staticreturnstruev|rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume,,323,91
BIN_3211813,35611,CWE-400,193,CWE-400,1,10,0,0,0,,,False,badsource|printline,count:0,64,19
BIN_3216317,41531,CWE-476,98,CWE-476,1,12,0,0,1,,,False,printwcharline,data:1|dataCopy:1|data:1,56,17
BIN_3216919,46489,CWE-675,31,CWE-675,1,15,1,1,1,,,False,freopen|fclose|fclose,data:1,121,32
BIN_3244177,39363,CWE-426,45,CWE-426,1,8,0,0,0,,,True,_zn43cwe426_untrusted_search_path__char_popen_43l9badsourceerpc,,194,37
BIN_3254972,41283,CWE-476,98,CWE-476,2,11,0,0,0,,,True,_zn41cwe476_null_pointer_dereference__class_21l7badsinkep12twointsclass,,45,12
BIN_3261597,39890,CWE-427,131,CWE-427,1,8,0,0,0,,,False,badsource,data:1|dataBuffer:0,132,31
BIN_3266978,56037,CWE-843,23,CWE-843,1,10,0,1,1,,,False,printintline,data:1|shortBuffer:0,51,16
BIN_3276772,48912,CWE-761,150,CWE-761,1,9,0,0,0,,,True,malloc|exit|strlen|fopen|fgets|printline|fclose|printline|free,,289,81
BIN_3278777,35175,CWE-390,34,CWE-390,2,10,0,0,0,,,False,globalreturnstrueorfalse|sqrt|printdoubleline|sqrt|printline|exit|printdoubleline,doubleNumber:0|doubleNumber:0,186,45
BIN_3278993,41960,CWE-563,159,CWE-563,1,7,0,4,4,,,False,,data:0,19,8
BIN_3281817,42196,CWE-563,159,CWE-563,2,11,4,7,7,,,False,,data:0,7,5
BIN_3293713,35803,CWE-400,193,CWE-400,4,4,0,0,0,,,False,badsource|printline,count:0|i:0,85,24
BIN_3324614,41461,CWE-476,98,CWE-476,1,10,0,0,0,,,False,globalreturnstrue|malloc|printintline|printintline,intPointer:1,99,28
BIN_3324812,41078,CWE-467,20,CWE-467,1,13,0,2,4,,,False,malloc|exit|printshortline|free,badShort:1,90,25
BIN_3334206,45945,CWE-617,93,CWE-617,1,4,0,0,0,,,True,fscanf|badsink,data:0,75,20
BIN_3346904,35255,CWE-396,25,CWE-396,2,12,0,0,0,,,True,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume,,305,86
BIN_3355307,41639,CWE-482,8,CWE-482,1,9,0,1,1,,,False,printintline|printintline,intBadSink:0,43,15
BIN_3372307,35489,CWE-398,84,CWE-398,1,6,1,1,1,,,False,printline,,31,11
BIN_3377759,45639,CWE-606,118,CWE-606,1,11,0,0,1,,,False,globalreturnstrue|wcslen|wcsncat|globalreturnstrue|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|environment:1|i:0|n:0|intVariable:0,461,81
BIN_3390787,38908,CWE-416,186,CWE-416,2,9,0,0,0,,,False,malloc|exit|free|printlonglongline,data:1|i:0,155,40
BIN_3391997,36183,CWE-400,193,CWE-400,3,7,0,0,0,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0|countPtr1:1|countPtr2:1|count:0|count:0,174,54
BIN_3401214,46552,CWE-675,31,CWE-675,1,9,0,0,0,,,False,,data:0|funcPtr:1,91,25
BIN_3403534,39172,CWE-416,186,CWE-416,1,13,1,1,1,,,True,_znwy|_zdlpvy|printhexcharline,,109,32
BIN_3404947,39287,CWE-416,186,CWE-416,1,13,1,1,1,,,True,_znwy|_zdlpvy|printstructline,,120,32
BIN_3419848,52954,CWE-773,20,CWE-773,2,10,0,0,0,,,False,,data:0|dataCopy:0|data:0,120,32
BIN_3428402,38929,CWE-416,186,CWE-416,1,10,0,0,0,,,False,staticreturnstrue|malloc|exit|free|staticreturnstrue|printintline,data:1|i:0,144,38
BIN_3435103,41322,CWE-476,98,CWE-476,1,15,1,2,2,,,False,printintline,intPointer:1,44,15
BIN_3437331,48758,CWE-761,150,CWE-761,1,11,1,1,1,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,684,142
BIN_3451873,35075,CWE-377,54,CWE-377,2,12,0,0,0,,,False,exit|printwline|printline,filename:1|fileDesc:0,127,34
BIN_3458024,49010,CWE-761,150,CWE-761,2,8,0,0,0,,,False,malloc|exit|strlen|memset|strchr|strchr|badsink,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,730,147
BIN_3465828,41064,CWE-467,20,CWE-467,1,13,0,1,1,,,False,malloc|exit|printintline|free,badInt:1,99,27
BIN_3470695,39187,CWE-416,186,CWE-416,2,13,2,2,2,,,True,_znwy|_zdlpvy|printintline,,93,25
BIN_3475625,39989,CWE-427,131,CWE-427,2,5,0,0,0,,,True,wcslen|memset|wcschr|wcschr|badsink,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,781,157
BIN_3476453,46177,CWE-665,52,CWE-665,1,6,4,5,5,,,False,wmemset|wcscat|printwline,data:1|dataBuffer:0|source:0,100,22
BIN_3486809,18979,CWE-188,21,CWE-188,3,10,0,0,2,,,False,printintline,unionStructLong:0,51,17
BIN_3496648,42197,CWE-563,159,CWE-563,1,11,4,7,7,,,False,,data:0,7,5
BIN_3508204,46274,CWE-666,34,CWE-666,1,9,1,2,2,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,744,147
BIN_3511055,45728,CWE-606,118,CWE-606,1,9,0,0,1,,,False,wcslen|memset|wcschr|wcschr|swscanf|printintline,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0|i:0|n:0|intVariable:0,1096,190
BIN_3531202,41086,CWE-467,20,CWE-467,3,13,0,0,0,,,False,malloc|exit|printshortline|free,badShort:1,103,29
BIN_3543693,41244,CWE-476,98,CWE-476,1,11,0,0,0,,,False,printhexcharline,data:1|dataPtr1:1|dataPtr2:1|data:1|data:1,89,26
BIN_3556732,39772,CWE-427,131,CWE-427,1,7,0,0,1,,,False,wcslen|memset|wcschr|wcschr,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,679,138
BIN_3557198,45413,CWE-606,118,CWE-606,1,9,0,0,0,,,False,strlen|getenv|strncat|badsink,data:1|dataBuffer:0|dataLen:0|environment:1,222,44
BIN_3569987,45832,CWE-617,93,CWE-617,1,11,0,0,0,,,False,globalreturnstrueorfalse|fgets|atoi|printline,data:0|inputBuffer:0,168,42
BIN_3570087,41905,CWE-546,35,CWE-546,1,11,0,0,0,,,False,globalreturnstrueorfalse|printline|printline,,56,17
BIN_3576782,41735,CWE-510,17,CWE-510,2,14,0,0,0,,,False,memset|strcmp|printline,wsaData:0|wsaDataInit:0|service:0|acceptService:0|acceptServiceLen:0|listenSocket:0|acceptSocket:0,623,130
BIN_3577406,36074,CWE-400,193,CWE-400,1,11,1,1,1,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0|i:0,177,53
BIN_3580603,42538,CWE-588,22,CWE-588,1,7,0,0,0,,,True,,,68,18
BIN_3584999,39689,CWE-427,131,CWE-427,4,9,0,0,0,,,False,strlen|fopen|fgets|printline|fclose,i:0|data:1|dataBuffer:0|dataLen:0|pFile:1,560,92
BIN_3589194,39642,CWE-427,131,CWE-427,1,10,1,1,1,,,False,strlen|getenv|strncat,data:1|dataBuffer:0|dataLen:0|environment:1,434,67
BIN_3594222,41124,CWE-468,13,CWE-468,1,14,1,1,1,,,False,printintline,intArray:0|intPointer:1|toPrint:0,126,29
BIN_3599846,10917,CWE-123,43,CWE-123,1,8,0,0,2,,,False,fgets|printline|exit,data:0|head:0,196,48
